pgrid 	 psihatexact+_real 	 psihatexact+_imag 	              psihatguess+_real 	 psihatguess+_imag 
-8.348796474489564901e+01	-2.824750413525187543e-14	8.649395471948519606e-14	-1.651231523269001930e-13	6.832801333366226341e-15
-8.347749340854234390e+01	-5.576380895261049634e-14	7.816804796012722843e-14	-1.755431388765685359e-13	-3.169572359093324294e-14
-8.346702207218903879e+01	-8.036880526474651270e-14	5.892430831591838033e-14	-1.619469549505248208e-13	-7.848861515407568484e-14
-8.345655073583573369e+01	-9.686540328185839456e-14	3.701802682292120391e-14	-1.321848954664984440e-13	-1.171179075014675574e-13
-8.344607939948242858e+01	-1.014832901170274155e-13	3.339328156273915015e-15	-8.496479644140322527e-14	-1.468175292614913945e-13
-8.343560806312912348e+01	-9.800408803747162005e-14	-3.078164548738574768e-14	-3.435886824043757804e-14	-1.629909900522041956e-13
-8.342513672677581837e+01	-8.781537822487280074e-14	-5.995973338878641949e-14	2.352615914382198910e-14	-1.614814198737015580e-13
-8.341466539042251327e+01	-6.435129027732708645e-14	-8.220578526236700147e-14	7.106617818124180329e-14	-1.414956175210584335e-13
-8.340419405406920816e+01	-3.471216501658356597e-14	-9.382263951671719253e-14	1.119824954175201764e-13	-1.099052994195963172e-13
-8.339372271771590306e+01	-2.809538376226336924e-15	-1.015436723813267129e-13	1.357647341776889752e-13	-6.502945156841116881e-14
-8.338325138136259795e+01	3.096173466057506211e-14	-9.311366639750046239e-14	1.503331184038333547e-13	-1.724790798567907930e-14
-8.337278004500929285e+01	5.395454021529048113e-14	-7.974504433106192216e-14	1.415121107995533719e-13	3.342410419994183626e-14
-8.336230870865598774e+01	7.517224655362785547e-14	-5.722636156523862155e-14	1.242351814463922905e-13	7.712320992341632936e-14
-8.335183737230268264e+01	8.617518469419359654e-14	-3.108239911086393889e-14	8.880460148213852851e-14	1.108276293923689229e-13
-8.334136603594937753e+01	8.814410963200473901e-14	2.892795167372546576e-16	5.156071997091437636e-14	1.311031020780797875e-13
-8.333089469959607243e+01	8.365045943234873845e-14	2.776612082387640479e-14	2.394782839522602005e-15	1.427730652419642422e-13
-8.332042336324276732e+01	6.872141457984455392e-14	5.526898115356054855e-14	-3.887133254074033574e-14	1.341044914472560469e-13
-8.330995202688946222e+01	5.034088401406773931e-14	6.861699610769626271e-14	-8.345079385231513736e-14	1.142342328562614883e-13
-8.329948069053615711e+01	2.190736761532338217e-14	7.834212807507736201e-14	-1.108383716083687041e-13	8.308636698803602837e-14
-8.328900935418286622e+01	-6.911226941490913041e-15	8.683351152040448341e-14	-1.289482758875772016e-13	5.087187414883805254e-14
-8.327853801782956111e+01	-2.564503366940778580e-14	7.605744071595329488e-14	-1.395048753851271682e-13	1.357783281910478750e-14
-8.326806668147625601e+01	-5.716845811595440969e-14	6.694619880152619745e-14	-1.334319212544768034e-13	-2.858764411617261341e-14
-8.325759534512295090e+01	-6.556785157348335612e-14	5.222097922690337319e-14	-1.180515361555058536e-13	-6.472688509594646802e-14
-8.324712400876964580e+01	-7.948936118291107555e-14	2.813820021442386996e-14	-9.642424942710180807e-14	-9.689448553038744711e-14
-8.323665267241634069e+01	-8.359587931690098399e-14	4.176266359265801813e-15	-6.505745837960190545e-14	-1.194283131608043317e-13
-8.322618133606303559e+01	-8.405431437239117951e-14	-1.934501324415886144e-14	-3.232546466331514579e-14	-1.317371178400225460e-13
-8.321570999970973048e+01	-7.558704348927405572e-14	-4.007820160027756547e-14	8.313496337392931228e-15	-1.357758168654499328e-13
-8.320523866335642538e+01	-6.009097084778879108e-14	-6.049257597864431697e-14	4.116417655683142076e-14	-1.295992620703618158e-13
-8.319476732700312027e+01	-4.442352788076469401e-14	-7.311779334765150096e-14	7.317876068779653261e-14	-1.132074015641466178e-13
-8.318429599064981517e+01	-2.234671923254525627e-14	-8.250009857461385328e-14	9.656795847384853889e-14	-9.030060010298712601e-14
-8.317382465429651006e+01	-6.444426063285811955e-16	-8.449975790855329917e-14	1.189958054253484379e-13	-6.210548387805186586e-14
-8.316335331794320496e+01	2.178194703295112333e-14	-8.302037953565227869e-14	1.287953198085440903e-13	-3.218360134636718030e-14
-8.315288198158989985e+01	4.124349426366804070e-14	-7.620632638847858214e-14	1.308592756096302134e-13	-9.547268538045572349e-16
-8.314241064523659475e+01	5.978375610787767948e-14	-6.369724797583388295e-14	1.217088308576706944e-13	3.299768456197849960e-14
-8.313193930888328964e+01	7.771076179742962560e-14	-5.222371894106558691e-14	1.172433439473439935e-13	6.444863790672950255e-14
-8.312146797252998454e+01	8.534923116189184311e-14	-4.913049715821082563e-14	9.407117036137854476e-14	9.500891396442481898e-14
-8.311099663617667943e+01	7.127595653053210333e-14	-1.920867597380650424e-14	8.075124251920604641e-14	1.054629808511858449e-13
-8.310052529982337433e+01	7.526864135842067130e-14	1.027223045098974827e-15	5.003137892652774221e-14	1.239706047772935469e-13
-8.309005396347008343e+01	7.163536377813492756e-14	2.257784654372253016e-14	2.680668346778140497e-14	1.280161959128794356e-13
-8.307958262711677833e+01	6.608580185818946403e-14	3.901551976050543839e-14	-5.485805725516696669e-15	1.309262489903028583e-13
-8.306911129076347322e+01	5.542286915618633695e-14	5.353873845417652922e-14	-3.074883754178709118e-14	1.234338009426824533e-13
-8.305863995441016812e+01	4.620807211027485914e-14	6.137095254276564870e-14	-5.752971173510679072e-14	1.161719807366875087e-13
-8.304816861805686301e+01	3.143847431624899781e-14	7.247277138976929981e-14	-7.782802109874506850e-14	1.004007007643016776e-13
-8.303769728170355791e+01	1.282651854739827784e-14	7.523691176501055784e-14	-9.909087019888317333e-14	8.485339786655243313e-14
-8.302722594535025280e+01	-1.896170240067235562e-15	7.786417172858294130e-14	-1.101703146025936098e-13	6.298989551865156364e-14
-8.301675460899694770e+01	-1.698167653259312474e-14	7.252068551222929674e-14	-1.232076861279491869e-13	3.932524169894936004e-14
-8.300628327264364259e+01	-3.196932487217552543e-14	7.183943920125565182e-14	-1.263863538766148260e-13	1.652764425357047884e-14
-8.299581193629033748e+01	-4.408412791290022808e-14	6.346417931028286212e-14	-1.284058353044025200e-13	-4.916943287570375446e-15
-8.298534059993703238e+01	-5.447466002512602838e-14	5.525366699935654876e-14	-1.224115260615047417e-13	-3.210840381984963855e-14
-8.297486926358372727e+01	-6.550098083501187973e-14	4.550558833434399574e-14	-1.182289871280995039e-13	-5.041674682547445175e-14
-8.296439792723042217e+01	-7.122047443240014697e-14	3.663259593378277307e-14	-1.066079468350650598e-13	-6.962622462096818195e-14
-8.295392659087711706e+01	-7.675450033652342872e-14	2.129213477500343141e-14	-9.629599936158950242e-14	-8.406284601947511007e-14
-8.294345525452381196e+01	-7.784769811127564839e-14	1.000502322919594053e-14	-7.974885205626155285e-14	-1.015683640950253840e-13
-8.293298391817050685e+01	-7.964990928670338410e-14	-3.082528896118119831e-15	-6.306026284465122010e-14	-1.098785579831230360e-13
-8.292251258181720175e+01	-7.673539619837436471e-14	-1.326697363032906272e-14	-4.584458359017164361e-14	-1.223654709713523851e-13
-8.291204124546389664e+01	-7.646796035164285425e-14	-2.592880548090405372e-14	-3.121928669902873306e-14	-1.257697167967000409e-13
-8.290156990911059154e+01	-7.045040835094866162e-14	-3.362352688827702727e-14	-9.296186467538994520e-15	-1.315830244057208990e-13
-8.289109857275730064e+01	-6.576219190057680429e-14	-4.550964983769267009e-14	6.257571163437844212e-15	-1.270746995260251755e-13
-8.288062723640399554e+01	-5.858284669048677606e-14	-5.098513846848469788e-14	2.327278001105583143e-14	-1.291365533193911270e-13
-8.287015590005069043e+01	-5.213560208960989309e-14	-5.949045407808265248e-14	3.950136431129889203e-14	-1.239064377727715033e-13
-8.285968456369738533e+01	-4.506771602875967727e-14	-6.332643013927341079e-14	5.488759774308488823e-14	-1.216070489790669069e-13
-8.284921322734408022e+01	-3.664841151526798550e-14	-6.764955381941700246e-14	6.621438113624594934e-14	-1.108403774618020131e-13
-8.283874189099077512e+01	-3.170403245877470625e-14	-7.043860573662177194e-14	8.111318012916021137e-14	-1.053645629605506414e-13
-8.282827055463747001e+01	-2.384939708602056306e-14	-7.212320763948913012e-14	9.150767109720712868e-14	-9.207621413086903028e-14
-8.281779921828416491e+01	-1.437574819583483619e-14	-7.360258122651839784e-14	1.036414137651167145e-13	-8.635657492812943455e-14
-8.280732788193085980e+01	-6.540307531536241553e-15	-7.230827756602816982e-14	1.085088932603885331e-13	-7.467033691566935061e-14
-8.279685654557755470e+01	-1.795024871243530787e-15	-7.193855988522044918e-14	1.177205505761904591e-13	-6.414620321232092063e-14
-8.278638520922424959e+01	4.260693682366733728e-15	-7.132077725419406711e-14	1.203489169731921325e-13	-5.317691917461423484e-14
-8.277591387287094449e+01	1.130116837958778003e-14	-6.805968672764348980e-14	1.274169221476958526e-13	-4.444273323107837254e-14
-8.276544253651763938e+01	1.438371797197695063e-14	-6.744534864191239798e-14	1.299429175769042524e-13	-3.030598046670976704e-14
-8.275497120016433428e+01	2.060449419232352245e-14	-6.406784031880501705e-14	1.339250604269615079e-13	-2.431084613432344065e-14
-8.274449986381102917e+01	2.305438743667956372e-14	-6.119481794223334989e-14	1.341914960737997577e-13	-1.324484285562785001e-14
-8.273402852745772407e+01	2.651218189897473373e-14	-5.642160985089498459e-14	1.358697620762102093e-13	-7.791345073399189001e-15
-8.272355719110441896e+01	2.892497884187807381e-14	-5.427942572894050076e-14	1.353267729999762297e-13	5.024088852746144094e-15
-8.271308585475111386e+01	3.099596325350136848e-14	-4.965430649606957260e-14	1.374057957720257534e-13	9.060497035707101140e-15
-8.270261451839780875e+01	3.219901865530181680e-14	-4.810853439423106808e-14	1.354599850171631463e-13	2.178966295841890050e-14
-8.269214318204451786e+01	3.401315713814712469e-14	-4.506911377228443795e-14	1.324740280515509083e-13	2.508245106342758423e-14
-8.268167184569121275e+01	3.531366119003213681e-14	-4.160084522213992404e-14	1.295021575565618035e-13	3.081463755466915703e-14
-8.267120050933790765e+01	3.385639131419920290e-14	-3.665944881958440909e-14	1.334355192134646150e-13	3.634044919470608781e-14
-8.266072917298460254e+01	3.340815587601121364e-14	-3.576855954821763904e-14	1.298830003997137638e-13	4.312523183257298356e-14
-8.265025783663129744e+01	3.487971763506872865e-14	-3.216246206905430608e-14	1.318079928945815737e-13	4.472471698620671075e-14
-8.263978650027799233e+01	3.391673528829292536e-14	-3.180674580231730529e-14	1.267559322482404485e-13	4.905975986093162924e-14
-8.262931516392468723e+01	3.200179020518505854e-14	-2.868157817145279352e-14	1.279402003072270393e-13	5.055007492502887046e-14
-8.261884382757138212e+01	2.849471146658703357e-14	-2.735890764252977349e-14	1.250552643352727951e-13	5.653189406474553765e-14
-8.260837249121807702e+01	2.845875280988178594e-14	-2.302156574923990083e-14	1.272213461593193174e-13	5.595178941233155302e-14
-8.259790115486477191e+01	2.639319484387961867e-14	-2.405923926509004470e-14	1.230244365037379973e-13	5.895310094332025012e-14
-8.258742981851146681e+01	2.544130458834847890e-14	-2.265106545590618810e-14	1.239144563237817154e-13	5.701291414270127173e-14
-8.257695848215816170e+01	2.397925949316685209e-14	-2.088033571264835711e-14	1.219019213096248173e-13	5.938335545236238150e-14
-8.256648714580485660e+01	2.364824552345476512e-14	-1.819991207816919659e-14	1.245895519510982041e-13	5.848575612730721137e-14
-8.255601580945155149e+01	1.942468420322391986e-14	-1.739761282490478152e-14	1.240979906940603143e-13	5.907214538639851676e-14
-8.254554447309824639e+01	1.692279418846551314e-14	-1.685935333031408172e-14	1.266849714667857758e-13	5.671944269527937394e-14
-8.253507313674494128e+01	1.476595154714722788e-14	-1.644702763317503161e-14	1.261386057943745994e-13	5.738487500456975473e-14
-8.252460180039163617e+01	1.315716968054731252e-14	-1.431862028915925403e-14	1.285412347657774397e-13	4.995868239758246935e-14
-8.251413046403833107e+01	1.128082731835016173e-14	-1.430757064033899540e-14	1.275164637263620258e-13	5.187299033924879494e-14
-8.250365912768502596e+01	7.553845732819023088e-15	-1.253667985629660181e-14	1.326332651139423097e-13	4.296606837774220746e-14
-8.249318779133173507e+01	4.814658780937883284e-15	-1.189102005783107396e-14	1.328460099196873544e-13	4.381472928824407495e-14
-8.248271645497842997e+01	4.089478034375747446e-15	-9.659643406589091163e-15	1.353611669194964684e-13	3.597689266363364741e-14
-8.247224511862512486e+01	7.197431001490356160e-16	-9.559334198738850340e-15	1.345368588200304762e-13	3.303014475133007615e-14
-8.246177378227181975e+01	7.097706262393737279e-16	-9.970593164068150553e-15	1.395284305867770108e-13	2.662200040846538059e-14
-8.245130244591851465e+01	-3.969367170024067915e-15	-7.016017262870000282e-15	1.379455083870453855e-13	2.073449430349265860e-14
-8.244083110956520954e+01	-3.144127754890881686e-15	-5.711644686771315970e-15	1.412083123883817823e-13	1.037698206365661295e-14
-8.243035977321190444e+01	-4.962910317095127749e-15	-5.410246268544851185e-15	1.403704613958440895e-13	3.660686305583775021e-15
-8.241988843685859933e+01	-8.793957120519484178e-15	-3.923945571210974263e-15	1.396359664035778368e-13	-7.607647119677178594e-15
-8.240941710050529423e+01	-1.170382306066108868e-14	-2.830482257639436867e-15	1.389571949718289839e-13	-1.246768312596329157e-14
-8.239894576415198912e+01	-1.241269417404171641e-14	2.354936853656986532e-15	1.393736098199123043e-13	-2.600275321024342133e-14
-8.238847442779868402e+01	-1.376434082555103649e-14	3.059323501818125932e-15	1.330033325344382127e-13	-3.375229986485639245e-14
-8.237800309144537891e+01	-1.467557081218281067e-14	5.347397932186730768e-15	1.315847580988222034e-13	-4.576963823133105515e-14
-8.236753175509207381e+01	-1.482052164113833040e-14	7.548284421658868433e-15	1.269033931728996638e-13	-5.360317478559637451e-14
-8.235706041873876870e+01	-1.459633905115799754e-14	1.185102736781899138e-14	1.220302755759670553e-13	-6.866837186159150367e-14
-8.234658908238546360e+01	-1.333051525210350587e-14	1.188057170271516791e-14	1.154379151324883574e-13	-7.619075297615822376e-14
-8.233611774603215849e+01	-1.369111840713165461e-14	1.572049139910161811e-14	1.100991017377716698e-13	-8.880884677666146338e-14
-8.232564640967885339e+01	-1.377500161781324256e-14	1.859035513846483122e-14	9.825004599122069978e-14	-9.569962401210543354e-14
-8.231517507332554828e+01	-1.239937522394058111e-14	1.960182471035370731e-14	8.751392194453602118e-14	-1.104874624697676099e-13
-8.230470373697224318e+01	-1.110162792242631850e-14	2.336705654020538047e-14	7.516780322481848646e-14	-1.162569460195113281e-13
-8.229423240061895228e+01	-9.425901599943779555e-15	2.671341091827783950e-14	6.262559269900160065e-14	-1.257214992939723686e-13
-8.228376106426564718e+01	-7.757238818261374252e-15	2.608720866659307224e-14	4.484195963978694002e-14	-1.286996339807950863e-13
-8.227328972791234207e+01	-3.605683370603063685e-15	2.780127923917364507e-14	2.921753889505161326e-14	-1.358784748159331546e-13
-8.226281839155903697e+01	-3.077808596277754758e-17	2.816390517097651733e-14	1.103038621650397953e-14	-1.363039312637539045e-13
-8.225234705520573186e+01	3.309748002714250042e-15	3.331306817186086007e-14	-5.214912307871043239e-15	-1.396572344964696620e-13
-8.224187571885242676e+01	8.462482592601780540e-15	3.110550402481624624e-14	-2.516336877061511067e-14	-1.352909333422003628e-13
-8.223140438249912165e+01	1.147852131453351259e-14	3.126645683687278756e-14	-4.291027173822587262e-14	-1.321679089979263917e-13
-8.222093304614581655e+01	1.398470016953916343e-14	2.656847700717161053e-14	-6.261474035714558198e-14	-1.218507813759328738e-13
-8.221046170979251144e+01	1.928368850730332736e-14	2.932338686150156910e-14	-7.853099301207759809e-14	-1.142556402620353460e-13
-8.219999037343920634e+01	2.176175453360448359e-14	2.588976164799266233e-14	-9.548010081762817115e-14	-9.813693510423869325e-14
-8.218951903708590123e+01	2.863787694521573254e-14	2.260491868256149521e-14	-1.094346869744415274e-13	-8.521829877431151350e-14
-8.217904770073259613e+01	3.157456655355439075e-14	1.980220895574684830e-14	-1.217494910432115115e-13	-6.340913909545372371e-14
-8.216857636437929102e+01	3.271616745291431620e-14	1.565652202051758533e-14	-1.287333031629544949e-13	-4.606055573496017509e-14
-8.215810502802598592e+01	3.464664058099071302e-14	8.964278612533015057e-15	-1.356484564110064603e-13	-1.902944443228153979e-14
-8.214763369167268081e+01	3.621693045333827447e-14	4.674869647374275134e-15	-1.362488333497451067e-13	2.773293287759525324e-15
-8.213716235531937571e+01	3.697372129980469202e-14	-3.751763628300245535e-15	-1.336620442853384297e-13	2.779212128142485382e-14
-8.212669101896607060e+01	3.662899777640956409e-14	-8.052748445382702491e-15	-1.252417017252105536e-13	4.833105887431692563e-14
-8.211621968261276550e+01	3.366890446435534057e-14	-1.547451805070247906e-14	-1.144121256430803985e-13	7.723883681205769674e-14
