xgrid 	 psiboa+_real 	 psiboa+_imag 	              psiexact+_real 	 psiexact+_imag 	              pgrid 	 psihatboa+_real 	 psiboa+_imag 	              psihatexact+_real 	 psihatexact+_imag 
-2.051089544039552948e+01	-4.276822562403487480e-15	1.102103896633927154e-15	-7.980596724014840671e-15	-1.260142225100966855e-14	-5.864995491485770884e+01	1.904212719525181452e-16	-2.509316659323673878e-16	-7.034053523640465420e-15	-5.933520655821427554e-15
-2.050723310748946915e+01	-4.492754535243297578e-15	1.187929401159325435e-16	-5.271610031262178078e-14	4.157499258574420769e-14	-5.863948357850440374e+01	-9.737197776765391715e-17	-3.332451920052612185e-17	-3.377436208064569019e-15	-9.697506320334789363e-15
-2.050357077458340882e+01	-5.548059235409203263e-15	-9.024124270728966656e-16	1.586508560424971124e-14	-5.940350716891027631e-14	-5.862901224215109863e+01	-2.942368801686743318e-16	-1.694442116481303377e-16	1.567727324174631425e-15	-8.571920126041610993e-15
-2.049990844167734849e+01	-5.929941037690793588e-15	-1.496721560307349386e-15	-2.226182532791888942e-14	3.595050387440019041e-14	-5.861854090579779353e+01	-5.911900786959818953e-17	-1.828526597827493510e-16	4.729881980275848776e-15	-9.581615366831063433e-15
-2.049624610877128816e+01	-4.803143987409956121e-15	-2.553163561682794934e-15	-2.590228243177969512e-14	-8.977268808155819682e-14	-5.860806956944448842e+01	-1.067397468345888066e-16	-1.568721893867650452e-16	7.675635621899225446e-15	-5.332389744073534837e-15
-2.049258377586522784e+01	-4.378585539267096188e-15	-3.443636030369508767e-15	-2.848755516041809497e-14	4.373103934835655114e-16	-5.859759823309118332e+01	4.305974542491063296e-17	-4.525779966757902777e-17	1.102676846823392127e-14	-1.737943217999644981e-15
-2.048892144295916751e+01	-5.023066366089778658e-15	-4.451665621740100166e-15	2.351402248248980967e-14	-7.579572077366383766e-14	-5.858712689673787821e+01	1.392438878682102551e-16	5.878629354446058177e-17	1.033365009575424271e-14	3.793884104036299199e-15
-2.048525911005310363e+01	-4.101596329011516363e-15	-6.051516416799690727e-15	4.420376449523718388e-14	9.303672318187005501e-16	-5.857665556038457311e+01	-2.444245763981617847e-16	5.403993475564065714e-17	8.658199047951948599e-15	6.900851433841702759e-15
-2.048159677714704330e+01	-3.308310114327252212e-15	-6.479542989319944140e-15	-3.499881377373946550e-14	-2.057242663485611523e-14	-5.856618422403126800e+01	7.131753607494008566e-17	-1.277974012473162957e-16	3.477240930227442312e-15	1.233902283726367360e-14
-2.047793444424097942e+01	-3.103918963701698585e-15	-7.112434587975075554e-15	4.905831514878057889e-15	-9.756260563337074499e-15	-5.855571288767797000e+01	-3.812433240692167330e-17	-2.787870231017799124e-16	9.657316728147153784e-16	1.123557326947819836e-14
-2.047427211133491909e+01	-2.578993351455162322e-15	-7.399698915594760216e-15	1.974749348261139259e-14	2.041023563191946120e-14	-5.854524155132466490e+01	8.718203423269481473e-17	-6.793198281286423372e-17	-5.545421641101830219e-15	1.330563754426105609e-14
-2.047060977842885876e+01	-9.286410204939194725e-16	-7.781221320721412127e-15	-3.864535102004873793e-14	-4.309940153325642995e-14	-5.853477021497135979e+01	-1.705574516632355111e-16	9.483153494236784315e-17	-9.649244673080745328e-15	6.386656046348386782e-15
-2.046694744552279843e+01	5.410496003574422033e-16	-8.594947365435838793e-15	2.836798206778087624e-14	5.794092427729358352e-14	-5.852429887861805469e+01	-5.263811255856195021e-17	-2.759560580314513234e-16	-1.359259878478321338e-14	5.984886747658252897e-15
-2.046328511261673810e+01	1.438525574869854453e-15	-8.064860417601949412e-15	-3.887276981318923291e-14	-1.052517336685600431e-14	-5.851382754226474958e+01	-2.316727869766304091e-17	5.920485167707783814e-17	-1.425817346069288304e-14	-3.141093154329781558e-15
-2.045962277971067778e+01	1.814920272941713065e-15	-7.435290873271272079e-15	1.513540448941413327e-14	-1.230964209151195902e-14	-5.850335620591144448e+01	-3.788725938605422974e-16	-2.166665819935963403e-16	-1.319183786792338736e-14	-7.057703060200680420e-15
-2.045596044680461389e+01	3.772563180453766332e-15	-7.339038444988240173e-15	-3.989407912237720252e-14	1.078000424028269153e-14	-5.849288486955813937e+01	-5.815268163037297957e-17	3.132686535920433301e-16	-9.037985636723706002e-15	-1.356031695762447079e-14
-2.045229811389855357e+01	4.398712988189073052e-15	-6.500951084176586060e-15	-4.602805507241447489e-14	-1.098633370512465788e-14	-5.848241353320483427e+01	-2.179507408630716996e-16	1.329899464419764526e-16	-4.751132696305966193e-15	-1.412636152802324628e-14
-2.044863578099249324e+01	5.493529071880967948e-15	-6.066859798927123309e-15	-1.485122865104082542e-14	1.555678363909350461e-15	-5.847194219685152916e+01	1.557742682722312102e-16	1.433623033784635538e-16	4.016327875865840234e-15	-1.818577729109568120e-14
-2.044497344808642936e+01	6.170570237841568053e-15	-6.121087118617434450e-15	-2.317736757473465896e-14	-8.775394336857281180e-14	-5.846147086049823116e+01	9.824226393683111155e-17	-9.821789697208196163e-17	9.662488639415722283e-15	-1.454445956173773333e-14
-2.044131111518036903e+01	6.751237534539468603e-15	-3.956593833646658596e-15	2.728150414407982344e-14	2.261178493105804853e-14	-5.845099952414492606e+01	-2.090662498973564738e-16	9.706731531846995909e-17	1.576626348997442917e-14	-1.218551686833039702e-14
-2.043764878227430870e+01	7.334971262995803338e-15	-3.141517160601930389e-15	-4.876071006286297843e-14	-8.161351375201005435e-16	-5.844052818779162095e+01	-3.985841266367036160e-16	-3.775157423508931567e-17	1.939073352904326830e-14	-4.262689759284719991e-15
-2.043398644936824837e+01	7.932206535893531900e-15	-2.162313125101238519e-15	6.225101479327975718e-14	-4.198148655017322632e-15	-5.843005685143831585e+01	-3.551331682667545681e-17	6.502281931393980397e-17	2.071562667538184806e-14	1.347544087993722260e-15
-2.043032411646218804e+01	7.541518464040554830e-15	-1.395410053763572864e-15	-3.928244214262514272e-14	1.996563697857280991e-15	-5.841958551508501074e+01	-2.456195798619657225e-16	1.669553120125285176e-16	1.728815557328515492e-14	1.085747356972458918e-14
-2.042666178355612772e+01	7.439358387813020155e-15	1.374272215591926553e-17	2.925950647715048322e-14	2.004520261248047010e-14	-5.840911417873170564e+01	1.435210715349153755e-16	-2.158887486125047214e-16	1.453784897409072455e-14	1.529824828594692414e-14
-2.042299945065006384e+01	6.917074589930940912e-15	1.635694966754863143e-15	3.831636829526323278e-14	1.684717087036303558e-14	-5.839864284237840053e+01	5.102738072787116961e-17	-5.545590549302960705e-17	8.322598327436427960e-15	2.243195671876335636e-14
-2.041933711774400351e+01	6.406515344925839847e-15	2.167380332508868835e-15	-4.001490964963371225e-14	2.136882970676293040e-14	-5.838817150602509543e+01	1.941226098430223353e-16	1.138703937665157078e-16	-3.312580608799594865e-16	2.237755935775731185e-14
-2.041567478483793963e+01	5.269269298242025698e-15	3.343105981938621670e-15	2.702133809463983860e-14	-1.614970612516362335e-15	-5.837770016967179032e+01	1.167937116672712969e-16	-1.887703235135459444e-16	-8.849812965718743385e-15	2.418180056369008474e-14
-2.041201245193187930e+01	4.317984510942789740e-15	4.353655946685501280e-15	-4.902026577455706334e-14	7.530545371753568796e-14	-5.836722883331848521e+01	-2.499246965389220508e-16	5.966516454944714672e-17	-1.768579994426576571e-14	1.888792770447993443e-14
-2.040835011902581897e+01	3.529784559997602953e-15	5.253911990811076657e-15	1.150248398561978432e-14	1.116200738288000632e-14	-5.835675749696518722e+01	1.048607619948266308e-16	-3.099129410667405158e-16	-2.274285948918157637e-14	1.415150976754950883e-14
-2.040468778611975864e+01	1.964844630481111819e-15	5.939592468378626071e-15	-8.203428508892466442e-14	2.206627878185423838e-14	-5.834628616061188211e+01	5.764217191038725427e-17	3.279077719342009979e-17	-2.586161404544544948e-14	3.493670048984958297e-15
-2.040102545321369831e+01	1.250178601707009397e-15	6.041160117088153188e-15	-1.793080043520180099e-14	-4.139045452061013132e-14	-5.833581482425857700e+01	1.609458905805727664e-16	-4.006933503989309013e-16	-2.984459392303903472e-14	-4.493455888125282512e-15
-2.039736312030763798e+01	-3.687872088288671903e-16	4.979090719410036255e-15	4.799430297061492256e-16	5.842379888576364761e-14	-5.832534348790527190e+01	4.174717772791183503e-17	1.924519241358926111e-16	-2.566934144813367782e-14	-1.633806042205991323e-14
-2.039370078740157410e+01	-1.896022277856736683e-15	4.807799855798691466e-15	-1.334831743154884911e-14	-2.392874240601157246e-14	-5.831487215155196679e+01	1.346602212140551216e-16	-4.181367348898681374e-16	-2.084245290764855193e-14	-2.361098703945879611e-14
-2.039003845449551378e+01	-2.255177759232697977e-15	5.234083958995246916e-15	2.092972515076643860e-15	-1.940989613669133752e-15	-5.830440081519866169e+01	-2.276052383606734617e-16	1.876905629396470192e-16	-1.170531427315807300e-14	-3.094457460030483657e-14
-2.038637612158945345e+01	-4.175647939390628119e-15	4.503807556644809458e-15	-1.546592934937780505e-14	3.580143979926318721e-14	-5.829392947884535658e+01	2.395969175364988018e-17	9.331795375312603825e-17	-3.926467186114603459e-15	-3.242644395347767603e-14
-2.038271378868338957e+01	-5.221242099128662930e-15	3.294757274947626356e-15	3.873935347246239977e-14	-5.642478245093550989e-14	-5.828345814249205148e+01	1.380314738184492660e-16	1.408095876053323464e-16	9.400365086473861411e-15	-3.503030422664958202e-14
-2.037905145577732924e+01	-6.131714150882396576e-15	2.647472601583183420e-15	-5.712292023469636673e-15	4.171487211419753653e-14	-5.827298680613874637e+01	4.281655205455665698e-16	7.329097701703620594e-17	1.825705226886426582e-14	-2.840084847758721792e-14
-2.037538912287126891e+01	-7.634745903894595649e-15	1.455083034342634729e-15	-7.916012808533574736e-15	-8.125065734545122379e-15	-5.826251546978544837e+01	-1.262155500191162646e-16	8.209033367333521390e-17	2.843751940963265585e-14	-2.525114605136803631e-14
-2.037172678996520858e+01	-6.867357068596181161e-15	8.014603176901373228e-16	2.073955517381650727e-14	3.707021764912721409e-14	-5.825204413343214327e+01	-2.181597932716206626e-16	-7.381031928204232154e-17	3.402798390116306623e-14	-1.392892215107989097e-14
-2.036806445705914825e+01	-7.658250128847764642e-15	-7.271450829116574890e-16	2.259097116648003493e-14	4.107413723407844578e-14	-5.824157279707883816e+01	-9.954060463872690048e-17	-2.368640387293892633e-16	4.013943569136600307e-14	-4.797862264148960894e-15
-2.036440212415308793e+01	-7.675815114157462088e-15	-2.357949966240918823e-15	-1.041985703000029367e-14	2.259135124637664781e-14	-5.823110146072553306e+01	1.444073703474479125e-16	6.233475396310283678e-17	3.944372066990776736e-14	8.451286680149031523e-15
-2.036073979124702404e+01	-7.595224354388839079e-15	-3.590863870043743353e-15	-5.280070763865349497e-14	5.875786983449836929e-14	-5.822063012437222795e+01	-1.591582199845315537e-16	-1.466663435598802990e-16	3.640056088741864499e-14	1.856725690120884262e-14
-2.035707745834096372e+01	-7.142529423548457899e-15	-5.137263804994263685e-15	5.987777735898828960e-15	-3.344841826677279017e-14	-5.821015878801892285e+01	-1.710834036525299141e-16	-3.002474379245463671e-16	3.172433851294791578e-14	3.183576307759926816e-14
-2.035341512543489983e+01	-6.011976868353801211e-15	-6.934440505956705100e-15	2.437580535160936029e-14	4.399816761093164673e-14	-5.819968745166561774e+01	-5.096913250715810050e-17	-6.217724315229496697e-17	2.200356912656734165e-14	3.662710674144857372e-14
-2.034975279252883951e+01	-5.556391296933857910e-15	-8.212461579725497553e-15	-4.664103698420757269e-14	-6.017112395543129975e-14	-5.818921611531231264e+01	-1.435231688605398093e-16	-9.726923068705872980e-17	1.088806090505470701e-14	4.602914535485724198e-14
-2.034609045962277918e+01	-4.417103636620885977e-15	-9.198635492503435037e-15	4.262300736504008955e-14	4.852906175871971763e-14	-5.817874477895900753e+01	1.561252846648277883e-16	-1.171573324888845817e-16	-9.343892694188137459e-16	4.554224643233842539e-14
-2.034242812671671885e+01	-2.913838853237049154e-15	-9.074021532224969165e-15	-2.383751406643592046e-14	-5.631303657798507993e-14	-5.816827344260570243e+01	7.381807850668929918e-17	1.582065680644333676e-16	-1.484417173816559829e-14	4.623321222827199044e-14
-2.033876579381065852e+01	-1.660259903817974666e-15	-1.034303693459075306e-14	1.306693623636723318e-14	-1.311204231441161187e-14	-5.815780210625240443e+01	3.992679240915818691e-17	-2.569379911162993800e-17	-2.583922625051737510e-14	3.970577018328401204e-14
-2.033510346090459819e+01	-4.619113936768367909e-16	-1.020340502825296890e-14	2.255230921470208586e-14	5.956715173771146766e-15	-5.814733076989909932e+01	1.083180044947756773e-16	5.338874827735806903e-17	-3.712557417016436897e-14	3.480528686371713011e-14
-2.033144112799853431e+01	1.748184676795906425e-15	-1.090776808909432190e-14	6.381077122591321763e-15	-1.279057009610181216e-14	-5.813685943354579422e+01	-5.721780406539922097e-17	-3.142470213409080076e-16	-4.419737699579158729e-14	2.273485490243222988e-14
-2.032777879509247398e+01	2.938312382238882484e-15	-1.016962535339361374e-14	8.351252689556039020e-14	-1.123284107177771020e-14	-5.812638809719248911e+01	-1.618280345824167436e-16	2.733516376025066154e-17	-5.042581515051989435e-14	1.312044619235936812e-14
-2.032411646218641366e+01	4.861438005864388747e-15	-9.533247714533080787e-15	1.213882659829011312e-14	-4.178080153509782796e-15	-5.811591676083918401e+01	1.931868710234338339e-16	3.324986470653073698e-17	-5.313393970760334807e-14	-1.645387439993533083e-15
-2.032045412928034978e+01	5.498099164624736594e-15	-9.727845354984480484e-15	6.316947705010844160e-14	5.799529342891018778e-14	-5.810544542448587890e+01	1.277801223326840863e-16	9.049511270761354329e-18	-5.151387269276283833e-14	-1.371494482076870263e-14
-2.031679179637428945e+01	7.575586537863963791e-15	-8.037090980575923315e-15	-2.187365710937130809e-14	3.193301731073223692e-14	-5.809497408813257380e+01	-8.009358238705860590e-17	3.154223541740835131e-17	-4.822908334996214980e-14	-2.826785559123263795e-14
-2.031312946346822912e+01	8.539812033785277908e-15	-6.756761675870398615e-15	5.239525527511733458e-14	-3.583012358346600581e-14	-5.808450275177926869e+01	1.312376857851960905e-16	-2.497847469423258974e-16	-4.220369066559689944e-14	-3.697204085902902049e-14
-2.030946713056216879e+01	9.693904313051246156e-15	-5.279003283008680973e-15	-2.190631193831419441e-14	3.020725665263239562e-14	-5.807403141542596359e+01	2.847421830815470954e-16	-3.846695960855529420e-16	-3.196214809476292132e-14	-4.863840001106826682e-14
-2.030580479765610846e+01	1.037113791820024177e-14	-3.408894346657212629e-15	1.098033765657611183e-14	-1.229918840257372622e-14	-5.806356007907266559e+01	1.891580724090193436e-16	1.100376625390725011e-16	-2.239915029291504720e-14	-5.294701566274056771e-14
-2.030214246475004813e+01	1.004163922853064140e-14	-2.407974924655888874e-15	2.932800812566735208e-14	-3.534132107460166977e-15	-5.805308874271936048e+01	2.825450464378863723e-17	-1.333107295899970707e-16	-8.626182649466267358e-15	-5.904682151594202635e-14
-2.029848013184398425e+01	1.056586574969574643e-14	5.080875685809936337e-16	-6.285682859830788044e-14	-8.286126756424781600e-15	-5.804261740636605538e+01	4.082017473036976707e-17	-4.311962178696312801e-17	4.741055470921018574e-15	-5.942832970400833469e-14
-2.029481779893792392e+01	9.735285366648478411e-15	1.831215812277366264e-15	5.831470161852146211e-14	-1.202992185623656403e-14	-5.803214607001275027e+01	3.078652117535366070e-16	2.797991871788569236e-16	1.691548397951925335e-14	-6.027329442407946013e-14
-2.029115546603186004e+01	9.629223715453430176e-15	2.878130453111713913e-15	-1.924775681206265826e-14	8.275203680573032677e-15	-5.802167473365944517e+01	1.713562126657869382e-16	-1.654015875757016028e-16	2.793476153262989194e-14	-5.466772354905488482e-14
-2.028749313312579972e+01	8.573393678564687692e-15	5.076383969510523582e-15	3.362635189623502078e-14	-4.595289636302803783e-14	-5.801120339730614006e+01	-5.399184912047140032e-17	-2.156025354508591572e-16	3.878536504303410368e-14	-4.908486176501543831e-14
-2.028383080021973939e+01	7.665721399680731420e-15	5.778452724690800598e-15	3.360115056755507355e-16	-4.038041062908803660e-14	-5.800073206095283496e+01	1.050092123312861192e-18	1.960352820609057840e-16	4.843180201657194720e-14	-3.921197929501442230e-14
-2.028016846731367906e+01	5.827480674037463930e-15	7.235638810213633382e-15	5.166262183656539960e-14	-1.281815267911467772e-14	-5.799026072459952985e+01	2.379886199375088054e-16	-4.468122487050204787e-16	5.571960054220628690e-14	-3.129121770681853826e-14
-2.027650613440761873e+01	4.192146289122202097e-15	7.922077488587597400e-15	5.672028538587606649e-14	1.388747146506083987e-14	-5.797978938824622475e+01	-2.437579985959752103e-16	4.266948405096526880e-17	5.911995130764850259e-14	-1.879134727876916404e-14
-2.027284380150155840e+01	3.051468593997787047e-15	8.779194899805619626e-15	-2.200472274406547301e-14	2.648565620929737621e-15	-5.796931805189291964e+01	1.848331979718029695e-16	-3.241574295345445495e-16	6.428236509602371055e-14	-9.851958047073641200e-15
